cost,displays,clicks,post_click_conversions,post_click_sales_amount,revenue
-0.17973741482404612,-0.19680670136835138,-0.20558462397035673,-0.19073264827308967,-0.19549558544730727,-0.18042317984921685
0.17562450896272547,1.22375625902568,0.8550530027024533,-0.09663011398387794,-0.13750843053907605,0.13663824095138372
-0.24091701265536442,-0.21776545476419043,-0.20692043962107817,-0.19073264827308967,-0.19549558544730727,-0.18076891811073217
-0.24463312954911878,-0.34265510121826925,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.3755428023037669,0.10499480609004173,-0.05463745543883592,0.05393394087886083,0.06273611987179865,0.049058033995929326
-0.24181415803563172,-0.2508044430534058,-0.18821902051097825,-0.19073264827308967,-0.19549558544730727,-0.17289365516574218
-0.24248701707083223,-0.301872954848901,-0.20692043962107817,-0.19073264827308967,-0.19549558544730727,-0.18066049131865933
-0.13737588112098226,-0.12409821992363128,0.18447354604029884,-0.17191214141524733,-0.093125266117243,-0.0592347589282356
-0.2399077241025637,-0.32694171297350155,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.1856317574457734
-0.06787569966483169,-0.10145913310277371,-0.12543568492707136,-0.12015574755618087,-0.05614648808570418,-0.04736100230199273
-0.2374977453359632,-0.3390219478668779,-0.209592070922521,-0.1860275215586291,-0.18879835971651587,-0.17093583554284172
0.5367695022350438,2.7414833643609846,3.2127676262257654,-0.026053213266969143,0.032840268910507876,0.8651517195233325
-0.2448925980659608,-0.34111101104392794,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24077628396826364,-0.33502547918034736,-0.21359951787468529,-0.1813223948441685,-0.19261713655252838,-0.17642980063928815
-0.245101492210876,-0.34435814185173397,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24512128218249957,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.21825309737493467,-0.22578109934569765,-0.2149353335254067,-0.19073264827308967,-0.19549558544730727,-0.18398898925644314
-0.24466611283515802,-0.3449939436882275,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.1851080355821762
-0.24407021480071575,-0.3449712364797813,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24379535408372208,-0.3377049297769985,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.04972389791456995,-0.2467398527415367,-0.17753249530520684,-0.16250188798632614,-0.17535961366052907,-0.12483399102657998
-0.18819432936450728,-0.14330851826911323,-0.18821902051097825,-0.12015574755618087,-0.08846471944855831,-0.17310027980723952
-0.1586127195587809,-0.09750807883313559,-0.1521519979414998,-0.17191214141524733,-0.1882822668237855,-0.12926210029906493
-0.10143509376689042,0.10880961710900268,-0.0880328467068715,-0.1107454941272597,-0.04052560300870974,-0.07787700690491343
-0.017503625225704363,-0.15954417230814347,-0.009219723314307529,-0.0778096071260356,-0.027056221695480925,0.12157612290163991
-0.21229411703051196,-0.1843177367229435,-0.05597327108955734,-0.1860275215586291,-0.19045480117403077,-0.13505065894378482
0.23211828129073578,0.6976302393273153,0.0442129027145494,0.34565179717541716,0.22124287374338633,0.028600148699163525
-0.2448200348366745,-0.34326819584631657,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23791773251152953,-0.3394533848273556,-0.2149353335254067,-0.1860275215586291,-0.17457247159100522,-0.17882132743048007
-0.2427354911589945,-0.33118796095294023,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18435109382619588
-0.24397126494259805,-0.34508477252201225,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2418251524643115,-0.27625922372159173,-0.20558462397035673,-0.19073264827308967,-0.19549558544730727,-0.18014597550344566
-0.22827341967365575,-0.3181313160963774,-0.20692043962107817,-0.19073264827308967,-0.19549558544730727,-0.1807535746967596
-0.24474747160738813,-0.3441764841841644,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2450839011249884,-0.345629745524721,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24503112786732562,-0.345629745524721,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2386125804040895,-0.32964387077859886,-0.20692043962107817,-0.19073264827308967,-0.19549558544730727,-0.1806226442308603
0.03806661509320714,-0.07659473985418892,0.2819880885429627,0.030408307306557896,-0.050281341247324765,0.23630598943443218
-0.24485081923697777,-0.345289137398028,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18564403217695147
-0.24380414962666588,-0.3442900202263954,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24496516129524712,-0.34274593005205406,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
3.851112590973962,3.005500076964908,1.5750576384413002,2.415907551538075,2.7891293404615,2.4119437857723796
-0.2406135664238034,-0.33141503303740216,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18509166927393877
0.0873480422073036,0.3626989147459219,-0.009219723314307529,-0.1154506208417203,-0.13514985122393405,0.10948039821992711
-0.22369973734288112,-0.30144151788842327,-0.1922264674631425,-0.1766172681297079,-0.1850145220271389,-0.14560692775691597
-0.24490359249464058,-0.3455616238993824,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18564607796548116
-0.23600030414978168,-0.15650140637635318,-0.1975697300660282,-0.19073264827308967,-0.19549558544730727,-0.17662005897254807
-0.24508610001072437,-0.3455616238993824,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2450267300958537,-0.3455616238993824,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.02951833688693152,0.1401682719731996,0.6226210794769257,-0.09663011398387794,-0.11903666446462059,0.06606569693739558
-0.2442988989172545,-0.3123409779425974,-0.2149353335254067,-0.19073264827308967,-0.19549558544730727,-0.18399819530482667
-0.2415261040042224,-0.33884029019930834,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18565528401386472
-0.23046131098092534,-0.33089276724313965,-0.21092788657324243,-0.19073264827308967,-0.19549558544730727,-0.18246589969609892
-0.2447232838642927,-0.34501665089667366,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
9.2669395731026,4.51530236655249,2.6116505834011248,3.5968943568676823,3.6056025887411067,3.790983238376476
-0.2426585301582363,-0.3411791326692665,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.245057514496157,-0.3455843311078286,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2417327992634016,-0.3282587310633809,-0.21627114917612814,-0.19073264827308967,-0.19549558544730727,-0.18065537684733513
-0.24509709443940408,-0.34567515994161335,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23188179116634863,-0.25069090701117486,-0.17085341705159973,-0.19073264827308967,-0.19549558544730727,-0.17091640055180976
-0.23483269582399263,-0.29803543662149384,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18566244427371856
-0.24489479695169675,-0.34553891669093617,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24509489555366815,-0.34331361026320895,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24507730446778056,-0.3455843311078286,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23686886401548168,-0.3113872751878572,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18399717241056182
-0.22730590994983807,-0.29024686412444856,-0.20424880831963532,-0.19073264827308967,-0.19549558544730727,-0.1796866959785333
-0.22542806153133735,-0.3012144458039613,-0.17886831095592828,-0.19073264827308967,-0.19549558544730727,-0.17393086995028822
-0.24502892898158968,-0.34565245273316714,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24433188220329374,-0.344244605809503,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.1850681427058475
1.4976759721876944,1.2270942186672709,0.1069962382984563,0.2891902766018902,0.372697613781461,0.2740947722603531
-0.24160966166218845,-0.3254430372160526,-0.2149353335254067,-0.19073264827308967,-0.19549558544730727,-0.18177033159600886
-0.2451102877538198,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.22957955780080966,-0.0218022458735176,-0.17886831095592828,-0.19073264827308967,-0.19549558544730727,-0.16924703711159367
-0.22296311062133808,-0.3253976227991602,-0.2149353335254067,-0.19073264827308967,-0.19549558544730727,-0.17857276412412437
-0.23655442335524093,-0.3337311682989142,-0.21627114917612814,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24467930614957373,-0.3454707950655976,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
1.6476641671225343,1.411862773793969,2.1507941839022338,0.044523687449939654,0.12410404220437998,0.5163099968084712
-0.23814641662806824,-0.3388857046162007,-0.2149353335254067,-0.1860275215586291,-0.18954439916305674,-0.18402785923850698
-0.24504212229600536,-0.3397485785371562,-0.21627114917612814,-0.19073264827308967,-0.19549558544730727,-0.1845546497848987
-0.24354468110982389,-0.3392490199513398,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24498055349539877,-0.3454480878571514,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23821458208588267,-0.32918972660967494,-0.21359951787468529,-0.19073264827308967,-0.19549558544730727,-0.18357880865624296
-0.2442988989172545,-0.33736432165030555,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18508450901408494
-0.23987913858799634,-0.3058694235354315,-0.21359951787468529,-0.19073264827308967,-0.19549558544730727,-0.183414122679604
-0.24443083206141145,-0.3419057633395448,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.1850834861198201
-0.24482883037961828,-0.3418603489226524,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2390391642368637,-0.33552503776616366,-0.20424880831963532,-0.19073264827308967,-0.19549558544730727,-0.17965600915058813
-0.24492118358052817,-0.3415197407959595,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23914031298071736,-0.3152475006237105,-0.2149353335254067,-0.19073264827308967,-0.19549558544730727,-0.18164246981290408
-0.2450795033535165,-0.345629745524721,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.19122879168011736,-0.19088011996389417,-0.19623391441530677,-0.1860275215586291,-0.1853064771789151,-0.15127273908985525
-0.22741805312237146,0.06870868699302027,-0.16150270749654977,-0.19073264827308967,-0.19549558544730727,-0.16217679195303142
-0.24213519535308034,-0.3395669208695866,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23995170181728265,-0.28245829162740327,-0.21226370222396385,-0.19073264827308967,-0.19549558544730727,-0.18290165265292002
-0.24509489555366815,-0.345629745524721,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2420318477234907,-0.3403389659567573,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.1850681427058475
-0.23281851648986304,-0.29199531917480565,-0.21359951787468529,-0.19073264827308967,-0.19549558544730727,-0.1835563049824165
-0.2131208980672289,-0.08633613227760707,-0.13345057883139988,-0.1860275215586291,-0.18724187585052776,-0.15046567551489784
-0.2194141090435159,-0.22655314443286834,-0.20291299266891388,-0.19073264827308967,-0.19549558544730727,-0.17911796676728317
-0.24155029174731785,-0.34029355153986485,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23021723466423497,-0.19315084080851377,-0.16951760140087832,-0.19073264827308967,-0.19549558544730727,-0.1646931118445336
-0.24154589397584592,-0.3399075289962795,-0.21760696482684955,-0.1860275215586291,-0.18862840880572096,-0.18509882953379267
-0.2450839011249884,-0.34567515994161335,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24510808886808386,-0.34560703831627476,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24473427829297248,-0.34397211930814864,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.18431989269776455,1.15522590393506,-0.06265234934316445,-0.15779676127186557,-0.15108436426766844,-0.12295186557927751
-0.23213246414024685,-0.30745892812666525,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18429994911295397
-0.23257883794464454,-0.2916774182565589,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2292343327402656,-0.3199705999805193,-0.18821902051097825,-0.19073264827308967,-0.19549558544730727,-0.1728987696370664
-0.24499594569555042,-0.34567515994161335,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24257277361453428,-0.3421101282155606,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2299159873184099,-0.29385731026739376,-0.21092788657324243,-0.1860275215586291,-0.19520368780852967,-0.17251927586481136
-0.23229738057044302,-0.06687605463921696,-0.18421157355881396,-0.19073264827308967,-0.19549558544730727,-0.17118849042625678
-0.23484588913840834,-0.30509737844826085,-0.2149353335254067,-0.19073264827308967,-0.19549558544730727,-0.18396034821702764
-0.24385032622712083,-0.34113371825237415,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18509269216820362
-0.2391601029523409,-0.32560198767517595,-0.21226370222396385,-0.1813223948441685,-0.19243205013760795,-0.18292517922101129
-0.24504652006747726,-0.3449939436882275,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.6639354621164657,0.7128667761947128,0.07092921572897787,0.1009852080234667,0.13431471784723856,0.2331790016668215
-0.2299291806328256,-0.2835028232159283,-0.19623391441530677,-0.1813223948441685,-0.1923793298889124,-0.15120318227984625
-0.10957316987563889,0.2743678738902188,0.41824128491654794,-0.1766172681297079,-0.15965483628961036,0.011340853768547054
-0.24271130341589908,-0.33641061889556534,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.14705757501636715,-0.17375888479546228,-0.15883107619510692,-0.10604036741279911,-0.13750151939374705,-0.09844434188801693
-0.23940637815476723,-0.3360927179773186,-0.2149353335254067,-0.1860275215586291,-0.1907253710758361,-0.18170793504585372
-0.2029004771665364,0.026700351367557388,-0.13612221013284273,-0.19073264827308967,-0.19549558544730727,-0.15187726960037468
-0.24482443260814638,-0.34413106976727204,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24434727440344536,-0.3436315111814557,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2448486203512418,-0.3439494120997025,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.4459115436256175,0.3723948927524477,-0.0025406450607004132,0.08686982788008493,0.11579686468992344,0.12066063253460962
-0.2404926277083262,-0.32678276251437816,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18244237312800765
-0.2451146855252917,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.20027720648354885,-0.2980808510383862,-0.14413710403717128,-0.19073264827308967,-0.19549558544730727,-0.15456032125704552
-0.24411419251543476,-0.34501665089667366,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.16840215885522733,-0.292381341718391,-0.20692043962107817,-0.1766172681297079,-0.1918949554148972,-0.17597870426849446
-0.23658300886980826,-0.24712587528512206,-0.20157717701819247,-0.19073264827308967,-0.19549558544730727,-0.1804804619280478
-0.24507730446778056,-0.3454935022740438,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.1521501943808258,0.747154660948469,0.12970510436072047,-0.1813223948441685,-0.17499172217963177,-0.07910959449404356
-0.23964165892851383,-0.33522984405636314,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18510701268791135
-0.2368292840722346,-0.3177225863443459,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.1825272733519892
-0.24476066492180384,-0.3435633895561171,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18581178683638497
-0.24413838025853019,-0.345289137398028,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.05834572888522727,-0.05708924779890642,-0.16684597009943547,-0.09192498726941735,-0.11916246456350793,-0.14529187632334578
-0.24374697859753122,-0.3407022812918964,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24499814458128638,-0.3449258220628889,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18432142989251557
-0.2450926966679322,-0.345629745524721,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24240785718433808,-0.3332770241299903,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18512644767894332
-0.24395807162818234,-0.3445397995193035,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.30463753286234474,-0.02999954812259441,-0.0826895841039858,0.15744672859699374,0.010555419786899035,0.008142263402397727
0.3817986322225428,0.9333310629988313,2.8721346352918027,-0.03546346669589032,0.008278135095245607,0.7299741966364228
-0.12141636844946199,-0.14196879297078766,-0.16951760140087832,-0.1813223948441685,-0.18477746303250442,-0.11567601867348278
-0.2451102877538198,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.12066335999267196,0.07477151164815465,-0.009219723314307529,-0.05898910026819325,-0.029131559078131128,0.11028746179488454
-0.24487500698007322,-0.3451983085642432,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18566244427371856
-0.24058498090923608,-0.34272322284360784,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18390408903246153
-0.24511248663955573,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
3.729316310059728,3.1661308695132995,1.795467220810335,2.3594460309645484,2.1045141310643465,2.6006933499916647
-0.2449761557239269,-0.3449712364797813,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.21626970244110835,-0.17489424521777208,-0.046622561534507376,-0.19073264827308967,-0.19549558544730727,-0.11308605039491221
-0.21957242881650424,-0.20443632340627327,-0.20024136136747103,-0.19073264827308967,-0.19549558544730727,-0.17813598827303842
-0.21488660331319623,0.13188014089033798,-0.08936866235759292,-0.1860275215586291,-0.15538903008665866,-0.13207096795031087
-0.2450663100391008,-0.345289137398028,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2450663100391008,-0.34553891669093617,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24487720586580916,-0.34537996623181283,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24453417969100108,-0.3446760427699807,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24511248663955573,-0.34567515994161335,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2450839011249884,-0.34567515994161335,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.22882753887911497,-0.09591857424190185,-0.12409986927634993,-0.19073264827308967,-0.19549558544730727,-0.14605597833917996
-0.18608999571520374,0.21371692013042892,-0.07467469019965726,-0.1813223948441685,-0.1905241810213141,-0.12866984451972355
-0.24509489555366815,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24493217800920788,-0.34522101577268943,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.01659768430249324,0.140100150347861,-0.011891354615750376,-0.13897625441402323,-0.13983922149040556,0.11143514916003307
-0.21241945351746105,0.3584980811833756,-0.1281073162285142,-0.19073264827308967,-0.19549558544730727,-0.14903976090971327
-0.23805186454142244,-0.292040733591698,-0.20157717701819247,-0.19073264827308967,-0.19549558544730727,-0.17872415247532045
-0.2449013936089046,-0.3453345518149204,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
0.3261800164174404,0.3283202011583809,0.8991349191762603,0.18567748888375726,0.23761238635185755,1.3701597325453208
-0.24503112786732562,-0.3455843311078286,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
6.309891228712354,7.314261001255966,8.247456813794809,12.31549415876315,13.235807713393674,12.11921035908775
-0.24460454403455145,-0.3379320018614605,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23496682785388553,-0.32553386604983736,-0.209592070922521,-0.19073264827308967,-0.19549558544730727,-0.1771816279239443
-0.24465291952074233,-0.3449712364797813,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23887204892093156,-0.2461494653219356,-0.209592070922521,-0.19073264827308967,-0.19549558544730727,-0.18178669790424626
-0.24507290669630866,-0.345629745524721,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24471228943561296,-0.345402673440259,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.244362666603597,-0.345402673440259,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24389870171331174,-0.34338173188854754,-0.21760696482684955,-0.19073264827308967,-0.19549558544730727,-0.18509882953379267
-0.2451102877538198,-0.3455843311078286,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
1.110619309402949,3.8350398159213457,3.413139973833979,-0.007232706409126796,0.1615035757480081,0.907397252661154
10.285311722878552,6.748510902818989,1.9597725458490702,5.427188648792851,6.295244926556129,2.9233909181915245
2.51651208685393,2.9617887007059798,4.226651705123325,8.198508283610137,8.4331709353482,3.50644064914935
-0.07649972952122497,0.064394317388243,-0.03460022067801457,0.08216470116562435,-0.027029746545135996,0.07974486194107802
-0.24313568836293728,-0.34158786242129807,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23926564946766646,-0.24131282992289582,-0.19890554571674962,-0.1860275215586291,-0.18221358148344222,-0.1775529385420806
0.0351267048642429,0.08478539057292715,-0.12009242232418565,0.030408307306557896,-0.01150318278580779,-0.053231392487899674
-0.15450959877549944,0.08312776435635483,0.1016529756955706,-0.19073264827308967,-0.19549558544730727,-0.0895850546602525
-0.2451146855252917,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24500034346702232,-0.34560703831627476,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24125783994443656,-0.3414289119621747,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18564914664827567
0.3437864945051866,0.1122838200012707,-0.009219723314307529,-0.08251473384049618,-0.006425417654446274,0.11014221080927747
-0.24499814458128638,-0.3453572590233666,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18566244427371856
-0.23751313753611486,-0.31488418528857137,-0.2149353335254067,-0.1860275215586291,-0.1919807456377745,-0.18173248450820986
-0.23355734209714202,-0.33230061416680384,-0.20692043962107817,-0.1860275215586291,-0.15190907191076283,-0.16665195436169894
4.289297744891001,4.090041766772129,1.277170748330423,4.349714631181376,4.719551690286806,1.0719522988342194
-0.24429450114578258,-0.344017533725041,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.2261097161094816,-0.3199705999805193,-0.20424880831963532,-0.19073264827308967,-0.19549558544730727,-0.16307080154050008
-0.2451146855252917,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24125783994443656,-0.30555152261718477,-0.21627114917612814,-0.19073264827308967,-0.19549558544730727,-0.18449839060033257
-0.22313902148021406,-0.30427991894419776,-0.21092788657324243,-0.19073264827308967,-0.19549558544730727,-0.17284455624102996
-0.24471888609282083,-0.34213283542400674,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24507730446778056,-0.3454253806487052,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.06292600787320976,-0.15591101895675208,0.06291432182464932,0.020998053877636723,0.10678499957490284,0.0501075235116534
-0.242975169704213,-0.32096971715215195,-0.21627114917612814,-0.19073264827308967,-0.19549558544730727,-0.1845761305644603
-0.24502892898158968,-0.3455616238993824,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.06461475211841881,0.04999794723335464,-0.007883907663586105,-0.01664295983804797,0.0348911536832631,0.1074305181131912
-0.2084460669926006,-0.2752146921330667,-0.11341334407057854,-0.19073264827308967,-0.19549558544730727,-0.1437565120318235
-0.23401471033021948,-0.2249409326331884,-0.1975697300660282,-0.19073264827308967,-0.19549558544730727,-0.17693511040611826
-0.24063115750969102,-0.33620625401954957,-0.209592070922521,-0.19073264827308967,-0.19549558544730727,-0.18176010265336048
-0.24508610001072437,-0.34560703831627476,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.19971429173514582,-0.24878350150169437,-0.19356228311386392,-0.1813223948441685,-0.1737822238195582,-0.1750550307473455
-0.24198127335156389,-0.33965774970337137,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24496955906671905,-0.34551620948249,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23526147854250273,-0.02693407498235793,-0.17753249530520684,-0.19073264827308967,-0.19549558544730727,-0.16880310100065388
0.4450517793028612,0.6753998822584892,0.025511483604449475,0.05393394087886083,0.0977065727495292,0.16157640312814123
-0.17873032515698134,-0.23699846031811855,-0.1802041266066497,-0.15779676127186557,-0.15235598625170488,-0.15311394876656417
-0.2451146855252917,-0.34569786715005957,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.24294658418964565,-0.34288217330273124,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
-0.23079554161278965,-0.014218038252488083,-0.16818178575015688,-0.19073264827308967,-0.19549558544730727,-0.16427883966727413
-0.19913598478659117,-0.2558681505369076,-0.18421157355881396,-0.19073264827308967,-0.19549558544730727,-0.17129384853553511
-0.1083747771495465,-0.05098100872687966,0.010817511446513819,-0.10604036741279911,-0.10010960632243038,0.008926823303528683
0.6156325391548667,0.5527809566490299,0.010817511446513819,0.14333134845361198,0.22204417359605982,0.1411185178313754
-0.08439372931328308,-0.13790420265891853,0.033526377508778016,-0.1860275215586291,-0.18896170621797423,-0.08050175358848849
6.545062058172135,6.458108414000586,1.9103473667723774,2.8440740825539885,2.9240882981027276,2.7904146637625464
-0.21624551469801293,-0.3070501983746337,-0.209592070922521,-0.19073264827308967,-0.19549558544730727,-0.18176930870174401
-0.24189331792212593,-0.33602459635198,-0.21894278047757096,-0.19073264827308967,-0.19549558544730727,-0.18568085637048565
-0.0821574625198226,-0.10988350743631249,-0.16551015444871403,-0.10133524069833853,-0.14548976816009482,-0.14529187632334578
-0.23435113984781972,-0.30502925682292226,-0.21092788657324243,-0.1860275215586291,-0.19460106660944024,-0.18217642061914965
-0.15988147662842367,0.09722894080144265,0.11634694785350624,-0.16250188798632614,-0.17116217124188585,-0.08487667235920185
-0.24471668720708484,-0.3371145423573974,-0.2202785961282924,-0.19073264827308967,-0.19549558544730727,-0.18620764691687738
4.9371246648734495,4.264478542055808,3.7858325403852557,7.925610934171423,7.300010546421341,3.158656599104331
